question_id,system,model,rater,accuracy,hallucination,completeness,interpretability
Q095,llm_only,gpt4,rater_B,,,,
Q095,llm_only,gpt4,rater_C,,,,
Q095,llm_only,llama3_8b,rater_A,,,,
Q095,llm_only,llama3_8b,rater_B,,,,
Q095,llm_only,llama3_8b,rater_C,,,,
Q095,standard_rag,gpt4,rater_A,,,,
Q095,standard_rag,gpt4,rater_B,,,,
Q095,standard_rag,gpt4,rater_C,,,,
Q095,standard_rag,llama3_8b,rater_A,,,,
Q095,standard_rag,llama3_8b,rater_B,,,,
Q095,standard_rag,llama3_8b,rater_C,,,,
Q095,kg_rag,gpt4,rater_A,,,,
Q095,kg_rag,gpt4,rater_B,,,,
Q095,kg_rag,gpt4,rater_C,,,,
Q095,kg_rag,llama3_8b,rater_A,,,,
Q095,kg_rag,llama3_8b,rater_B,,,,
Q095,kg_rag,llama3_8b,rater_C,,,,
Q096,llm_only,gpt4,rater_A,,,,
Q096,llm_only,gpt4,rater_B,,,,
Q096,llm_only,gpt4,rater_C,,,,
Q096,llm_only,llama3_8b,rater_A,,,,
Q096,llm_only,llama3_8b,rater_B,,,,
Q096,llm_only,llama3_8b,rater_C,,,,
Q096,standard_rag,gpt4,rater_A,,,,
Q096,standard_rag,gpt4,rater_B,,,,
Q096,standard_rag,gpt4,rater_C,,,,
Q096,standard_rag,llama3_8b,rater_A,,,,
Q096,standard_rag,llama3_8b,rater_B,,,,
Q096,standard_rag,llama3_8b,rater_C,,,,
Q096,kg_rag,gpt4,rater_A,,,,
Q096,kg_rag,gpt4,rater_B,,,,
Q096,kg_rag,gpt4,rater_C,,,,
Q096,kg_rag,llama3_8b,rater_A,,,,
Q096,kg_rag,llama3_8b,rater_B,,,,
Q096,kg_rag,llama3_8b,rater_C,,,,
Q097,llm_only,gpt4,rater_A,,,,
Q097,llm_only,gpt4,rater_B,,,,
Q097,llm_only,gpt4,rater_C,,,,
Q097,llm_only,llama3_8b,rater_A,,,,
Q097,llm_only,llama3_8b,rater_B,,,,
Q097,llm_only,llama3_8b,rater_C,,,,
Q097,standard_rag,gpt4,rater_A,,,,
Q097,standard_rag,gpt4,rater_B,,,,
Q097,standard_rag,gpt4,rater_C,,,,
Q097,standard_rag,llama3_8b,rater_A,,,,
Q097,standard_rag,llama3_8b,rater_B,,,,
Q097,standard_rag,llama3_8b,rater_C,,,,
Q097,kg_rag,gpt4,rater_A,,,,
Q097,kg_rag,gpt4,rater_B,,,,
Q097,kg_rag,gpt4,rater_C,,,,
Q097,kg_rag,llama3_8b,rater_A,,,,
Q097,kg_rag,llama3_8b,rater_B,,,,
Q097,kg_rag,llama3_8b,rater_C,,,,
Q098,llm_only,gpt4,rater_A,,,,
Q098,llm_only,gpt4,rater_B,,,,
Q098,llm_only,gpt4,rater_C,,,,
Q098,llm_only,llama3_8b,rater_A,,,,
Q098,llm_only,llama3_8b,rater_B,,,,
Q098,llm_only,llama3_8b,rater_C,,,,
Q098,standard_rag,gpt4,rater_A,,,,
Q098,standard_rag,gpt4,rater_B,,,,
Q098,standard_rag,gpt4,rater_C,,,,
Q098,standard_rag,llama3_8b,rater_A,,,,
Q098,standard_rag,llama3_8b,rater_B,,,,
Q098,standard_rag,llama3_8b,rater_C,,,,
Q098,kg_rag,gpt4,rater_A,,,,
Q098,kg_rag,gpt4,rater_B,,,,
Q098,kg_rag,gpt4,rater_C,,,,
Q098,kg_rag,llama3_8b,rater_A,,,,
Q098,kg_rag,llama3_8b,rater_B,,,,
Q098,kg_rag,llama3_8b,rater_C,,,,
Q099,llm_only,gpt4,rater_A,,,,
Q099,llm_only,gpt4,rater_B,,,,
Q099,llm_only,gpt4,rater_C,,,,
Q099,llm_only,llama3_8b,rater_A,,,,
Q099,llm_only,llama3_8b,rater_B,,,,
Q099,llm_only,llama3_8b,rater_C,,,,
Q099,standard_rag,gpt4,rater_A,,,,
Q099,standard_rag,gpt4,rater_B,,,,
Q099,standard_rag,gpt4,rater_C,,,,
Q099,standard_rag,llama3_8b,rater_A,,,,
Q099,standard_rag,llama3_8b,rater_B,,,,
Q099,standard_rag,llama3_8b,rater_C,,,,
Q099,kg_rag,gpt4,rater_A,,,,
Q099,kg_rag,gpt4,rater_B,,,,
Q099,kg_rag,gpt4,rater_C,,,,
Q099,kg_rag,llama3_8b,rater_A,,,,
Q099,kg_rag,llama3_8b,rater_B,,,,
Q099,kg_rag,llama3_8b,rater_C,,,,
Q100,llm_only,gpt4,rater_A,,,,
Q100,llm_only,gpt4,rater_B,,,,
Q100,llm_only,gpt4,rater_C,,,,
Q100,llm_only,llama3_8b,rater_A,,,,
Q100,llm_only,llama3_8b,rater_B,,,,
Q100,llm_only,llama3_8b,rater_C,,,,
Q100,standard_rag,gpt4,rater_A,,,,
Q100,standard_rag,gpt4,rater_B,,,,
Q100,standard_rag,gpt4,rater_C,,,,
Q100,standard_rag,llama3_8b,rater_A,,,,
Q100,standard_rag,llama3_8b,rater_B,,,,
Q100,standard_rag,llama3_8b,rater_C,,,,
Q100,kg_rag,gpt4,rater_A,,,,
Q100,kg_rag,gpt4,rater_B,,,,
Q100,kg_rag,gpt4,rater_C,,,,
Q100,kg_rag,llama3_8b,rater_A,,,,
Q100,kg_rag,llama3_8b,rater_B,,,,
Q100,kg_rag,llama3_8b,rater_C,,,,
Q101,llm_only,gpt4,rater_A,,,,
Q101,llm_only,gpt4,rater_B,,,,
Q101,llm_only,gpt4,rater_C,,,,
Q101,llm_only,llama3_8b,rater_A,,,,
Q101,llm_only,llama3_8b,rater_B,,,,
Q101,llm_only,llama3_8b,rater_C,,,,
Q101,standard_rag,gpt4,rater_A,,,,
Q101,standard_rag,gpt4,rater_B,,,,
Q101,standard_rag,gpt4,rater_C,,,,
Q101,standard_rag,llama3_8b,rater_A,,,,
Q101,standard_rag,llama3_8b,rater_B,,,,
Q101,standard_rag,llama3_8b,rater_C,,,,
Q101,kg_rag,gpt4,rater_A,,,,
Q101,kg_rag,gpt4,rater_B,,,,
Q101,kg_rag,gpt4,rater_C,,,,
Q101,kg_rag,llama3_8b,rater_A,,,,
Q101,kg_rag,llama3_8b,rater_B,,,,
Q101,kg_rag,llama3_8b,rater_C,,,,
Q102,llm_only,gpt4,rater_A,,,,
Q102,llm_only,gpt4,rater_B,,,,
Q102,llm_only,gpt4,rater_C,,,,
Q102,llm_only,llama3_8b,rater_A,,,,
Q102,llm_only,llama3_8b,rater_B,,,,
Q102,llm_only,llama3_8b,rater_C,,,,
Q102,standard_rag,gpt4,rater_A,,,,
Q102,standard_rag,gpt4,rater_B,,,,
Q102,standard_rag,gpt4,rater_C,,,,
Q102,standard_rag,llama3_8b,rater_A,,,,
Q102,standard_rag,llama3_8b,rater_B,,,,
Q102,standard_rag,llama3_8b,rater_C,,,,
Q102,kg_rag,gpt4,rater_A,,,,
Q102,kg_rag,gpt4,rater_B,,,,
Q102,kg_rag,gpt4,rater_C,,,,
Q102,kg_rag,llama3_8b,rater_A,,,,
Q102,kg_rag,llama3_8b,rater_B,,,,
Q102,kg_rag,llama3_8b,rater_C,,,,
Q103,llm_only,gpt4,rater_A,,,,
Q103,llm_only,gpt4,rater_B,,,,
Q103,llm_only,gpt4,rater_C,,,,
Q103,llm_only,llama3_8b,rater_A,,,,
Q103,llm_only,llama3_8b,rater_B,,,,
Q103,llm_only,llama3_8b,rater_C,,,,
Q103,standard_rag,gpt4,rater_A,,,,
Q103,standard_rag,gpt4,rater_B,,,,
Q103,standard_rag,gpt4,rater_C,,,,
Q103,standard_rag,llama3_8b,rater_A,,,,
Q103,standard_rag,llama3_8b,rater_B,,,,
Q103,standard_rag,llama3_8b,rater_C,,,,
Q103,kg_rag,gpt4,rater_A,,,,
Q103,kg_rag,gpt4,rater_B,,,,
Q103,kg_rag,gpt4,rater_C,,,,
Q103,kg_rag,llama3_8b,rater_A,,,,
Q103,kg_rag,llama3_8b,rater_B,,,,
Q103,kg_rag,llama3_8b,rater_C,,,,
Q104,llm_only,gpt4,rater_A,,,,
Q104,llm_only,gpt4,rater_B,,,,
Q104,llm_only,gpt4,rater_C,,,,
Q104,llm_only,llama3_8b,rater_A,,,,
Q104,llm_only,llama3_8b,rater_B,,,,
Q104,llm_only,llama3_8b,rater_C,,,,
Q104,standard_rag,gpt4,rater_A,,,,
Q104,standard_rag,gpt4,rater_B,,,,
Q104,standard_rag,gpt4,rater_C,,,,
Q104,standard_rag,llama3_8b,rater_A,,,,
Q104,standard_rag,llama3_8b,rater_B,,,,
Q104,standard_rag,llama3_8b,rater_C,,,,
Q104,kg_rag,gpt4,rater_A,,,,
Q104,kg_rag,gpt4,rater_B,,,,
Q104,kg_rag,gpt4,rater_C,,,,
Q104,kg_rag,llama3_8b,rater_A,,,,
Q104,kg_rag,llama3_8b,rater_B,,,,
Q104,kg_rag,llama3_8b,rater_C,,,,
Q105,llm_only,gpt4,rater_A,,,,
Q105,llm_only,gpt4,rater_B,,,,
Q105,llm_only,gpt4,rater_C,,,,
Q105,llm_only,llama3_8b,rater_A,,,,
Q105,llm_only,llama3_8b,rater_B,,,,
Q105,llm_only,llama3_8b,rater_C,,,,
Q105,standard_rag,gpt4,rater_A,,,,
Q105,standard_rag,gpt4,rater_B,,,,
Q105,standard_rag,gpt4,rater_C,,,,
Q105,standard_rag,llama3_8b,rater_A,,,,
Q105,standard_rag,llama3_8b,rater_B,,,,
Q105,standard_rag,llama3_8b,rater_C,,,,
Q105,kg_rag,gpt4,rater_A,,,,
Q105,kg_rag,gpt4,rater_B,,,,
Q105,kg_rag,gpt4,rater_C,,,,
Q105,kg_rag,llama3_8b,rater_A,,,,
Q105,kg_rag,llama3_8b,rater_B,,,,
Q105,kg_rag,llama3_8b,rater_C,,,,
Q106,llm_only,gpt4,rater_A,,,,
Q106,llm_only,gpt4,rater_B,,,,
Q106,llm_only,gpt4,rater_C,,,,
Q106,llm_only,llama3_8b,rater_A,,,,
Q106,llm_only,llama3_8b,rater_B,,,,
Q106,llm_only,llama3_8b,rater_C,,,,
Q106,standard_rag,gpt4,rater_A,,,,
Q106,standard_rag,gpt4,rater_B,,,,
Q106,standard_rag,gpt4,rater_C,,,,
Q106,standard_rag,llama3_8b,rater_A,,,,
Q106,standard_rag,llama3_8b,rater_B,,,,
Q106,standard_rag,llama3_8b,rater_C,,,,
Q106,kg_rag,gpt4,rater_A,,,,
Q106,kg_rag,gpt4,rater_B,,,,
Q106,kg_rag,gpt4,rater_C,,,,
Q106,kg_rag,llama3_8b,rater_A,,,,
Q106,kg_rag,llama3_8b,rater_B,,,,
Q106,kg_rag,llama3_8b,rater_C,,,,
Q107,llm_only,gpt4,rater_A,,,,
Q107,llm_only,gpt4,rater_B,,,,
Q107,llm_only,gpt4,rater_C,,,,
Q107,llm_only,llama3_8b,rater_A,,,,
Q107,llm_only,llama3_8b,rater_B,,,,
Q107,llm_only,llama3_8b,rater_C,,,,
Q107,standard_rag,gpt4,rater_A,,,,
Q107,standard_rag,gpt4,rater_B,,,,
Q107,standard_rag,gpt4,rater_C,,,,
Q107,standard_rag,llama3_8b,rater_A,,,,
Q107,standard_rag,llama3_8b,rater_B,,,,
Q107,standard_rag,llama3_8b,rater_C,,,,
Q107,kg_rag,gpt4,rater_A,,,,
Q107,kg_rag,gpt4,rater_B,,,,
Q107,kg_rag,gpt4,rater_C,,,,
Q107,kg_rag,llama3_8b,rater_A,,,,
Q107,kg_rag,llama3_8b,rater_B,,,,
Q107,kg_rag,llama3_8b,rater_C,,,,
Q108,llm_only,gpt4,rater_A,,,,
Q108,llm_only,gpt4,rater_B,,,,
Q108,llm_only,gpt4,rater_C,,,,
Q108,llm_only,llama3_8b,rater_A,,,,
Q108,llm_only,llama3_8b,rater_B,,,,
Q108,llm_only,llama3_8b,rater_C,,,,
Q108,standard_rag,gpt4,rater_A,,,,
Q108,standard_rag,gpt4,rater_B,,,,
Q108,standard_rag,gpt4,rater_C,,,,
Q108,standard_rag,llama3_8b,rater_A,,,,
Q108,standard_rag,llama3_8b,rater_B,,,,
Q108,standard_rag,llama3_8b,rater_C,,,,
Q108,kg_rag,gpt4,rater_A,,,,
Q108,kg_rag,gpt4,rater_B,,,,
Q108,kg_rag,gpt4,rater_C,,,,
Q108,kg_rag,llama3_8b,rater_A,,,,
Q108,kg_rag,llama3_8b,rater_B,,,,
Q108,kg_rag,llama3_8b,rater_C,,,,
Q109,llm_only,gpt4,rater_A,,,,
Q109,llm_only,gpt4,rater_B,,,,
Q109,llm_only,gpt4,rater_C,,,,
Q109,llm_only,llama3_8b,rater_A,,,,
Q109,llm_only,llama3_8b,rater_B,,,,
Q109,llm_only,llama3_8b,rater_C,,,,
Q109,standard_rag,gpt4,rater_A,,,,
Q109,standard_rag,gpt4,rater_B,,,,
Q109,standard_rag,gpt4,rater_C,,,,
Q109,standard_rag,llama3_8b,rater_A,,,,
Q109,standard_rag,llama3_8b,rater_B,,,,
Q109,standard_rag,llama3_8b,rater_C,,,,
Q109,kg_rag,gpt4,rater_A,,,,
Q109,kg_rag,gpt4,rater_B,,,,
Q109,kg_rag,gpt4,rater_C,,,,
Q109,kg_rag,llama3_8b,rater_A,,,,
Q109,kg_rag,llama3_8b,rater_B,,,,
Q109,kg_rag,llama3_8b,rater_C,,,,
Q110,llm_only,gpt4,rater_A,,,,
Q110,llm_only,gpt4,rater_B,,,,
Q110,llm_only,gpt4,rater_C,,,,
Q110,llm_only,llama3_8b,rater_A,,,,
Q110,llm_only,llama3_8b,rater_B,,,,
Q110,llm_only,llama3_8b,rater_C,,,,
Q110,standard_rag,gpt4,rater_A,,,,
Q110,standard_rag,gpt4,rater_B,,,,
Q110,standard_rag,gpt4,rater_C,,,,
Q110,standard_rag,llama3_8b,rater_A,,,,
Q110,standard_rag,llama3_8b,rater_B,,,,
Q110,standard_rag,llama3_8b,rater_C,,,,
Q110,kg_rag,gpt4,rater_A,,,,
Q110,kg_rag,gpt4,rater_B,,,,
Q110,kg_rag,gpt4,rater_C,,,,
Q110,kg_rag,llama3_8b,rater_A,,,,
Q110,kg_rag,llama3_8b,rater_B,,,,
Q110,kg_rag,llama3_8b,rater_C,,,,
Q111,llm_only,gpt4,rater_A,,,,
Q111,llm_only,gpt4,rater_B,,,,
Q111,llm_only,gpt4,rater_C,,,,
Q111,llm_only,llama3_8b,rater_A,,,,
Q111,llm_only,llama3_8b,rater_B,,,,
Q111,llm_only,llama3_8b,rater_C,,,,
Q111,standard_rag,gpt4,rater_A,,,,
Q111,standard_rag,gpt4,rater_B,,,,
Q111,standard_rag,gpt4,rater_C,,,,
Q111,standard_rag,llama3_8b,rater_A,,,,
Q111,standard_rag,llama3_8b,rater_B,,,,
Q111,standard_rag,llama3_8b,rater_C,,,,
Q111,kg_rag,gpt4,rater_A,,,,
Q111,kg_rag,gpt4,rater_B,,,,
Q111,kg_rag,gpt4,rater_C,,,,
Q111,kg_rag,llama3_8b,rater_A,,,,
Q111,kg_rag,llama3_8b,rater_B,,,,
Q111,kg_rag,llama3_8b,rater_C,,,,
Q112,llm_only,gpt4,rater_A,,,,
Q112,llm_only,gpt4,rater_B,,,,
Q112,llm_only,gpt4,rater_C,,,,
Q112,llm_only,llama3_8b,rater_A,,,,
Q112,llm_only,llama3_8b,rater_B,,,,
Q112,llm_only,llama3_8b,rater_C,,,,
Q112,standard_rag,gpt4,rater_A,,,,
Q112,standard_rag,gpt4,rater_B,,,,
Q112,standard_rag,gpt4,rater_C,,,,
Q112,standard_rag,llama3_8b,rater_A,,,,
Q112,standard_rag,llama3_8b,rater_B,,,,
Q112,standard_rag,llama3_8b,rater_C,,,,
Q112,kg_rag,gpt4,rater_A,,,,
Q112,kg_rag,gpt4,rater_B,,,,
Q112,kg_rag,gpt4,rater_C,,,,
Q112,kg_rag,llama3_8b,rater_A,,,,
Q112,kg_rag,llama3_8b,rater_B,,,,
Q112,kg_rag,llama3_8b,rater_C,,,,
Q113,llm_only,gpt4,rater_A,,,,
Q113,llm_only,gpt4,rater_B,,,,
Q113,llm_only,gpt4,rater_C,,,,
Q113,llm_only,llama3_8b,rater_A,,,,
Q113,llm_only,llama3_8b,rater_B,,,,
Q113,llm_only,llama3_8b,rater_C,,,,
Q113,standard_rag,gpt4,rater_A,,,,
Q113,standard_rag,gpt4,rater_B,,,,
Q113,standard_rag,gpt4,rater_C,,,,
Q113,standard_rag,llama3_8b,rater_A,,,,
Q113,standard_rag,llama3_8b,rater_B,,,,
Q113,standard_rag,llama3_8b,rater_C,,,,
Q113,kg_rag,gpt4,rater_A,,,,
Q113,kg_rag,gpt4,rater_B,,,,
Q113,kg_rag,gpt4,rater_C,,,,
Q113,kg_rag,llama3_8b,rater_A,,,,
Q113,kg_rag,llama3_8b,rater_B,,,,
Q113,kg_rag,llama3_8b,rater_C,,,,
Q114,llm_only,gpt4,rater_A,,,,
Q114,llm_only,gpt4,rater_B,,,,
Q114,llm_only,gpt4,rater_C,,,,
Q114,llm_only,llama3_8b,rater_A,,,,
Q114,llm_only,llama3_8b,rater_B,,,,
Q114,llm_only,llama3_8b,rater_C,,,,
Q114,standard_rag,gpt4,rater_A,,,,
Q114,standard_rag,gpt4,rater_B,,,,
Q114,standard_rag,gpt4,rater_C,,,,
Q114,standard_rag,llama3_8b,rater_A,,,,
Q114,standard_rag,llama3_8b,rater_B,,,,
Q114,standard_rag,llama3_8b,rater_C,,,,
Q114,kg_rag,gpt4,rater_A,,,,
Q114,kg_rag,gpt4,rater_B,,,,
Q114,kg_rag,gpt4,rater_C,,,,
Q114,kg_rag,llama3_8b,rater_A,,,,
Q114,kg_rag,llama3_8b,rater_B,,,,
Q114,kg_rag,llama3_8b,rater_C,,,,
Q115,llm_only,gpt4,rater_A,,,,
Q115,llm_only,gpt4,rater_B,,,,
Q115,llm_only,gpt4,rater_C,,,,
Q115,llm_only,llama3_8b,rater_A,,,,
Q115,llm_only,llama3_8b,rater_B,,,,
Q115,llm_only,llama3_8b,rater_C,,,,
Q115,standard_rag,gpt4,rater_A,,,,
Q115,standard_rag,gpt4,rater_B,,,,
Q115,standard_rag,gpt4,rater_C,,,,
Q115,standard_rag,llama3_8b,rater_A,,,,
Q115,standard_rag,llama3_8b,rater_B,,,,
Q115,standard_rag,llama3_8b,rater_C,,,,
Q115,kg_rag,gpt4,rater_A,,,,
Q115,kg_rag,gpt4,rater_B,,,,
Q115,kg_rag,gpt4,rater_C,,,,
Q115,kg_rag,llama3_8b,rater_A,,,,
Q115,kg_rag,llama3_8b,rater_B,,,,
Q115,kg_rag,llama3_8b,rater_C,,,,
Q116,llm_only,gpt4,rater_A,,,,
Q116,llm_only,gpt4,rater_B,,,,
Q116,llm_only,gpt4,rater_C,,,,
Q116,llm_only,llama3_8b,rater_A,,,,
Q116,llm_only,llama3_8b,rater_B,,,,
Q116,llm_only,llama3_8b,rater_C,,,,
Q116,standard_rag,gpt4,rater_A,,,,
Q116,standard_rag,gpt4,rater_B,,,,
Q116,standard_rag,gpt4,rater_C,,,,
Q116,standard_rag,llama3_8b,rater_A,,,,
Q116,standard_rag,llama3_8b,rater_B,,,,
Q116,standard_rag,llama3_8b,rater_C,,,,
Q116,kg_rag,gpt4,rater_A,,,,
Q116,kg_rag,gpt4,rater_B,,,,
Q116,kg_rag,gpt4,rater_C,,,,
Q116,kg_rag,llama3_8b,rater_A,,,,
Q116,kg_rag,llama3_8b,rater_B,,,,
Q116,kg_rag,llama3_8b,rater_C,,,,
Q117,llm_only,gpt4,rater_A,,,,
Q117,llm_only,gpt4,rater_B,,,,
Q117,llm_only,gpt4,rater_C,,,,
Q117,llm_only,llama3_8b,rater_A,,,,
Q117,llm_only,llama3_8b,rater_B,,,,
Q117,llm_only,llama3_8b,rater_C,,,,
Q117,standard_rag,gpt4,rater_A,,,,
Q117,standard_rag,gpt4,rater_B,,,,
Q117,standard_rag,gpt4,rater_C,,,,
Q117,standard_rag,llama3_8b,rater_A,,,,
Q117,standard_rag,llama3_8b,rater_B,,,,
Q117,standard_rag,llama3_8b,rater_C,,,,
Q117,kg_rag,gpt4,rater_A,,,,
Q117,kg_rag,gpt4,rater_B,,,,
Q117,kg_rag,gpt4,rater_C,,,,
Q117,kg_rag,llama3_8b,rater_A,,,,
Q117,kg_rag,llama3_8b,rater_B,,,,
Q117,kg_rag,llama3_8b,rater_C,,,,
Q118,llm_only,gpt4,rater_A,,,,
Q118,llm_only,gpt4,rater_B,,,,
Q118,llm_only,gpt4,rater_C,,,,
Q118,llm_only,llama3_8b,rater_A,,,,
Q118,llm_only,llama3_8b,rater_B,,,,
Q118,llm_only,llama3_8b,rater_C,,,,
Q118,standard_rag,gpt4,rater_A,,,,
Q118,standard_rag,gpt4,rater_B,,,,
Q118,standard_rag,gpt4,rater_C,,,,
Q118,standard_rag,llama3_8b,rater_A,,,,
Q118,standard_rag,llama3_8b,rater_B,,,,
Q118,standard_rag,llama3_8b,rater_C,,,,
Q118,kg_rag,gpt4,rater_A,,,,
Q118,kg_rag,gpt4,rater_B,,,,
Q118,kg_rag,gpt4,rater_C,,,,
Q118,kg_rag,llama3_8b,rater_A,,,,
Q118,kg_rag,llama3_8b,rater_B,,,,
Q118,kg_rag,llama3_8b,rater_C,,,,
Q119,llm_only,gpt4,rater_A,,,,
Q119,llm_only,gpt4,rater_B,,,,
Q119,llm_only,gpt4,rater_C,,,,
Q119,llm_only,llama3_8b,rater_A,,,,
Q119,llm_only,llama3_8b,rater_B,,,,
Q119,llm_only,llama3_8b,rater_C,,,,
Q119,standard_rag,gpt4,rater_A,,,,
Q119,standard_rag,gpt4,rater_B,,,,
Q119,standard_rag,gpt4,rater_C,,,,
Q119,standard_rag,llama3_8b,rater_A,,,,
Q119,standard_rag,llama3_8b,rater_B,,,,
Q119,standard_rag,llama3_8b,rater_C,,,,
Q119,kg_rag,gpt4,rater_A,,,,
Q119,kg_rag,gpt4,rater_B,,,,
Q119,kg_rag,gpt4,rater_C,,,,
Q119,kg_rag,llama3_8b,rater_A,,,,
Q119,kg_rag,llama3_8b,rater_B,,,,
Q119,kg_rag,llama3_8b,rater_C,,,,
Q120,llm_only,gpt4,rater_A,,,,
Q120,llm_only,gpt4,rater_B,,,,
Q120,llm_only,gpt4,rater_C,,,,
Q120,llm_only,llama3_8b,rater_A,,,,
Q120,llm_only,llama3_8b,rater_B,,,,
Q120,llm_only,llama3_8b,rater_C,,,,
Q120,standard_rag,gpt4,rater_A,,,,
Q120,standard_rag,gpt4,rater_B,,,,
Q120,standard_rag,gpt4,rater_C,,,,
Q120,standard_rag,llama3_8b,rater_A,,,,
Q120,standard_rag,llama3_8b,rater_B,,,,
Q120,standard_rag,llama3_8b,rater_C,,,,
Q120,kg_rag,gpt4,rater_A,,,,
Q120,kg_rag,gpt4,rater_B,,,,
Q120,kg_rag,gpt4,rater_C,,,,
Q120,kg_rag,llama3_8b,rater_A,,,,
Q120,kg_rag,llama3_8b,rater_B,,,,
Q120,kg_rag,llama3_8b,rater_C,,,,
Q121,llm_only,gpt4,rater_A,,,,
Q121,llm_only,gpt4,rater_B,,,,
Q121,llm_only,gpt4,rater_C,,,,
Q121,llm_only,llama3_8b,rater_A,,,,
Q121,llm_only,llama3_8b,rater_B,,,,
Q121,llm_only,llama3_8b,rater_C,,,,
Q121,standard_rag,gpt4,rater_A,,,,
Q121,standard_rag,gpt4,rater_B,,,,
Q121,standard_rag,gpt4,rater_C,,,,
Q121,standard_rag,llama3_8b,rater_A,,,,
Q121,standard_rag,llama3_8b,rater_B,,,,
Q121,standard_rag,llama3_8b,rater_C,,,,
Q121,kg_rag,gpt4,rater_A,,,,
Q121,kg_rag,gpt4,rater_B,,,,
Q121,kg_rag,gpt4,rater_C,,,,
Q121,kg_rag,llama3_8b,rater_A,,,,
Q121,kg_rag,llama3_8b,rater_B,,,,
Q121,kg_rag,llama3_8b,rater_C,,,,
Q122,llm_only,gpt4,rater_A,,,,
Q122,llm_only,gpt4,rater_B,,,,
Q122,llm_only,gpt4,rater_C,,,,
Q122,llm_only,llama3_8b,rater_A,,,,
Q122,llm_only,llama3_8b,rater_B,,,,
Q122,llm_only,llama3_8b,rater_C,,,,
Q122,standard_rag,gpt4,rater_A,,,,
Q122,standard_rag,gpt4,rater_B,,,,
Q122,standard_rag,gpt4,rater_C,,,,
Q122,standard_rag,llama3_8b,rater_A,,,,
Q122,standard_rag,llama3_8b,rater_B,,,,
Q122,standard_rag,llama3_8b,rater_C,,,,
Q122,kg_rag,gpt4,rater_A,,,,
Q122,kg_rag,gpt4,rater_B,,,,
Q122,kg_rag,gpt4,rater_C,,,,
Q122,kg_rag,llama3_8b,rater_A,,,,
Q122,kg_rag,llama3_8b,rater_B,,,,
Q122,kg_rag,llama3_8b,rater_C,,,,
Q123,llm_only,gpt4,rater_A,,,,
Q123,llm_only,gpt4,rater_B,,,,
Q123,llm_only,gpt4,rater_C,,,,
Q123,llm_only,llama3_8b,rater_A,,,,
Q123,llm_only,llama3_8b,rater_B,,,,
Q123,llm_only,llama3_8b,rater_C,,,,
Q123,standard_rag,gpt4,rater_A,,,,
Q123,standard_rag,gpt4,rater_B,,,,
Q123,standard_rag,gpt4,rater_C,,,,
Q123,standard_rag,llama3_8b,rater_A,,,,
Q123,standard_rag,llama3_8b,rater_B,,,,
Q123,standard_rag,llama3_8b,rater_C,,,,
Q123,kg_rag,gpt4,rater_A,,,,
Q123,kg_rag,gpt4,rater_B,,,,
Q123,kg_rag,gpt4,rater_C,,,,
Q123,kg_rag,llama3_8b,rater_A,,,,
Q123,kg_rag,llama3_8b,rater_B,,,,
Q123,kg_rag,llama3_8b,rater_C,,,,
Q124,llm_only,gpt4,rater_A,,,,
Q124,llm_only,gpt4,rater_B,,,,
Q124,llm_only,gpt4,rater_C,,,,
Q124,llm_only,llama3_8b,rater_A,,,,
Q124,llm_only,llama3_8b,rater_B,,,,
Q124,llm_only,llama3_8b,rater_C,,,,
Q124,standard_rag,gpt4,rater_A,,,,
Q124,standard_rag,gpt4,rater_B,,,,
Q124,standard_rag,gpt4,rater_C,,,,
Q124,standard_rag,llama3_8b,rater_A,,,,
Q124,standard_rag,llama3_8b,rater_B,,,,
Q124,standard_rag,llama3_8b,rater_C,,,,
Q124,kg_rag,gpt4,rater_A,,,,
Q124,kg_rag,gpt4,rater_B,,,,
Q124,kg_rag,gpt4,rater_C,,,,
Q124,kg_rag,llama3_8b,rater_A,,,,
Q124,kg_rag,llama3_8b,rater_B,,,,
Q124,kg_rag,llama3_8b,rater_C,,,,
Q125,llm_only,gpt4,rater_A,,,,
Q125,llm_only,gpt4,rater_B,,,,
Q125,llm_only,gpt4,rater_C,,,,
Q125,llm_only,llama3_8b,rater_A,,,,
Q125,llm_only,llama3_8b,rater_B,,,,
Q125,llm_only,llama3_8b,rater_C,,,,
Q125,standard_rag,gpt4,rater_A,,,,
Q125,standard_rag,gpt4,rater_B,,,,
Q125,standard_rag,gpt4,rater_C,,,,
Q125,standard_rag,llama3_8b,rater_A,,,,
Q125,standard_rag,llama3_8b,rater_B,,,,
Q125,standard_rag,llama3_8b,rater_C,,,,
Q125,kg_rag,gpt4,rater_A,,,,
Q125,kg_rag,gpt4,rater_B,,,,
Q125,kg_rag,gpt4,rater_C,,,,
Q125,kg_rag,llama3_8b,rater_A,,,,
Q125,kg_rag,llama3_8b,rater_B,,,,
Q125,kg_rag,llama3_8b,rater_C,,,,
Q126,llm_only,gpt4,rater_A,,,,
Q126,llm_only,gpt4,rater_B,,,,
Q126,llm_only,gpt4,rater_C,,,,
Q126,llm_only,llama3_8b,rater_A,,,,
Q126,llm_only,llama3_8b,rater_B,,,,
Q126,llm_only,llama3_8b,rater_C,,,,
Q126,standard_rag,gpt4,rater_A,,,,
Q126,standard_rag,gpt4,rater_B,,,,
Q126,standard_rag,gpt4,rater_C,,,,
